date,gflu,source1,cflu,source2,dif,pdif,sweek,swweekly,week,lcflu,lcflu3,lcflu4,lcflu5,dif_2,dif_3,dif2,absdif,s3dlscflu09,s3difdcflu09,s3difdcflu092,s3adifdcflu09,s3degflu09,s3difdeflu09,s3difdeflu092,s3adifdeflu09,s2dlscflu09,s2difdcflu09,s2difdcflu092,s2adifdcflu09,s1dlscflu09,s1difdcflu09,s1difdcflu092,s1adifdcflu09,dlscflu09,difdcflu09,difdcflu092,adifdcflu09,s2degflu09,s2difdeflu09,s2difdeflu092,s2adifdeflu09,s1degflu09,s1difdeflu09,s1difdeflu092,s1adifdeflu09,degflu09,difdeflu09,difdeflu092,adifdeflu09,dlscflul3,difdcflul3,difdcflul32,adifdcflul3,degflul3,difdeflul3,difdeflul32,adifdeflul3,r1c1neg,r1c1pos,r1c2neg,r1c2pos,r1c3neg,r1c3pos,r1c4neg,r1c4pos,r1c5neg,r1c5pos,r1c6neg,r1c6pos,r1c7neg,r1c7pos,r1c8neg,r1c8pos,r2c1neg,r2c1pos,r2c2neg,r2c2pos,r2c3neg,r2c3pos,r2c4neg,r2c4pos,r2c5neg,r2c5pos,r2c6neg,r2c6pos,r2c7neg,r2c7pos,r3c1neg,r3c1pos,r3c2neg,r3c2pos,r3c3neg,r3c3pos,r3c4neg,r3c4pos,r3c5neg,r3c5pos,r3c6neg,r3c6pos,r4c1neg,r4c1pos,r4c2neg,r4c2pos,r4c3neg,r4c3pos,r4c4neg,r4c4pos,r4c5neg,r4c5pos,r5c1neg,r5c1pos,r5c2neg,r5c2pos,r5c3neg,r5c3pos,r5c4neg,r5c4pos,r6c1neg,r6c1pos,r6c2neg,r6c2pos,r6c3neg,r6c3pos,r7c1neg,r7c1pos,r7c2neg,r7c2pos,r8c1neg,r8c1pos,cdifdeflu09,oos
8/14/11,0.634,Google Flu,0.66771823,CDC,-0.033718228,-0.050497688,14-Aug-11,2011w34,34,0.52981287,0.64151251,0.63188279,0.67463481,0.06718713,-0.037512541,0.001136919,0.033718228,0.688263,0.020544767,0.000422087,0.020544767,0.60136372,-0.066354513,0.004402922,0.066354513,0.63316905,-0.034549177,0.001193646,0.034549177,0.54962116,-0.11809707,0.013946917,0.11809707,0.56113672,-0.10658151,0.011359618,0.10658151,0.56906885,-0.098649383,0.009731701,0.098649383,0.56923938,-0.098478854,0.009698085,0.098478854,0.5651238,-0.10259444,0.010525618,0.10259444,0.75108528,0.08336705,0.006950065,0.08336705,0.60554004,-0.062178195,0.003866128,0.062178195,-0.054262996,-0.013173461,0.032636285,-0.10007274,0.000830948,-0.068267405,0.084378839,-0.1518153,0.072863281,-0.14029974,0.064931154,-0.13236761,0.064760625,-0.13219708,0.068876207,-0.13631266,0.086899281,-0.045809746,0.055093944,-0.014004409,0.13864183,-0.097552299,0.12712628,-0.086036742,0.11919415,-0.078104615,0.11902362,-0.077934086,0.1231392,-0.082049668,-0.031805336,-0.10090369,0.051742554,-0.18445158,0.040226996,-0.17293602,0.032294869,-0.1650039,0.032124341,-0.16483337,0.036239922,-0.16894895,0.08354789,-0.15264624,0.072032332,-0.14113069,0.064100206,-0.13319856,0.063929677,-0.13302803,0.068045259,-0.13714361,-0.011515558,-0.22467858,-0.019447684,-0.21674645,-0.019618213,-0.21657592,-0.015502632,-0.2206915,-0.007932127,-0.20523089,-0.008102655,-0.20506036,-0.003987074,-0.20917594,-0.000170529,-0.19712824,0.003945053,-0.20124382,0.004115582,-0.20107329,0.21705426,1
8/21/11,0.71700001,Google Flu,0.70566809,CDC,0.011331916,0.016058423,21-Aug-11,2011w35,35,0.64408934,0.52981287,0.64151251,0.63188279,-0.028089345,0.06718713,0.000128412,0.011331916,0.78796387,0.082295775,0.006772595,0.082295775,0.74344939,0.037781298,0.001427427,0.037781298,0.85111755,0.14544946,0.021155545,0.14544946,0.9489972,0.24332911,0.059209056,0.24332911,0.92830461,0.22263652,0.049567021,0.22263652,0.76738536,0.061717272,0.003809022,0.061717272,0.76822877,0.062560678,0.003913838,0.062560678,0.77136534,0.065697253,0.004316129,0.065697253,0.70323515,-0.002432942,5.92E-06,0.002432942,0.69987065,-0.005797446,3.36104E-05,0.005797446,-0.07096386,0.093627691,-0.026449382,0.049113214,-0.13411754,0.15678138,-0.23199719,0.25466102,-0.21130461,0.23396844,-0.050385356,0.073049188,-0.051228762,0.073892593,-0.054365337,0.077029169,0.044514477,0.12007707,-0.063153684,0.22774523,-0.16103333,0.32562488,-0.14034075,0.3049323,0.020578504,0.14401305,0.019735098,0.14485645,0.016598523,0.14799303,-0.10766816,0.18323076,-0.20554781,0.28111041,-0.18485522,0.26041782,-0.023935974,0.09949857,-0.024779379,0.10034198,-0.027915955,0.10347855,-0.097879648,0.38877857,-0.077187061,0.36808598,0.083732188,0.20716673,0.082888782,0.20801014,0.079752207,0.21114671,0.020692587,0.46596563,0.18161184,0.30504638,0.18076843,0.30588979,0.17763186,0.30902636,0.16091925,0.28435379,0.16007584,0.2851972,0.15693927,0.28833377,-0.000843406,0.12427795,-0.003979981,0.12741452,-0.003136575,0.12825793,0.63565892,1
8/28/11,0.82099998,Google Flu,0.80415505,CDC,0.016844928,0.020947363,28-Aug-11,2011w36,36,0.66771823,0.64408934,0.52981287,0.64151251,-0.033718228,-0.028089345,0.000283752,0.016844928,0.80825484,0.004099786,1.68082E-05,0.004099786,0.85363448,0.049479425,0.002448214,0.049479425,1.0644469,0.26029187,0.067751862,0.26029187,1.0352021,0.23104709,0.053382758,0.23104709,1.0543029,0.25014788,0.062573962,0.25014788,0.94651419,0.14235914,0.020266123,0.14235914,0.9477312,0.14357615,0.02061411,0.14357615,0.94633812,0.14218307,0.020216024,0.14218307,1.2030162,0.39886111,0.15909019,0.39886111,0.90222526,0.098070204,0.009617765,0.098070204,0.012745142,0.020944715,-0.032634497,0.066324353,-0.24344695,0.2771368,-0.21420217,0.24789202,-0.23330295,0.26699281,-0.12551421,0.15920407,-0.12673122,0.16042107,-0.12533814,0.15902799,-0.045379639,0.053579211,-0.25619209,0.26439166,-0.22694731,0.23514688,-0.24604809,0.25424767,-0.13825935,0.14645892,-0.13947636,0.14767593,-0.13808328,0.14628285,-0.21081245,0.3097713,-0.18156767,0.28052652,-0.20066845,0.2996273,-0.092879713,0.19183856,-0.09409672,0.19305557,-0.09270364,0.19166249,0.029244781,0.49133897,0.010143995,0.51043975,0.11793274,0.40265101,0.11671573,0.40386802,0.11810881,0.40247494,-0.019100785,0.48119497,0.088687956,0.37340623,0.087470949,0.37462324,0.088864028,0.37323016,0.10778874,0.39250702,0.10657173,0.39372402,0.10796481,0.39233094,-0.001217008,0.28593528,0.000176072,0.2845422,0.00139308,0.28575921,0.78100777,1
9/4/11,0.95099998,Google Flu,0.90780377,CDC,0.043196201,0.047583193,4-Sep-11,2011w37,37,0.70566809,0.66771823,0.64408934,0.52981287,0.011331916,-0.033718228,0.001865912,0.043196201,0.84138393,-0.06641984,0.004411595,0.06641984,0.96057487,0.052771091,0.002784788,0.052771091,1.0983666,0.19056284,0.036314197,0.19056284,1.0243801,0.11657631,0.013590037,0.11657631,1.0278047,0.12000096,0.01440023,0.12000096,0.92730826,0.019504488,0.000380425,0.019504488,0.92904139,0.021237612,0.000451036,0.021237612,0.92492616,0.017122388,0.000293176,0.017122388,1.1794915,0.27168775,0.073814228,0.27168775,0.95654607,0.048742294,0.002375811,0.048742294,0.10961604,-0.023223639,-0.00957489,0.095967293,-0.14736664,0.23375905,-0.073380113,0.15977252,-0.076804757,0.16319716,0.023691714,0.062700689,0.02195859,0.064433813,0.026073813,0.060318589,-0.11919093,-0.013648748,-0.25698268,0.124143,-0.18299615,0.050156474,-0.1864208,0.053581119,-0.085924327,-0.046915352,-0.087657452,-0.045182228,-0.083542228,-0.049297452,-0.13779175,0.24333394,-0.063805223,0.16934741,-0.067229867,0.17277205,0.033266604,0.072275579,0.03153348,0.074008703,0.035648704,0.069893479,0.07398653,0.30713916,0.070561886,0.3105638,0.17105836,0.21006733,0.16932523,0.21180046,0.17344046,0.20768523,-0.003424645,0.23657727,0.097071826,0.1360808,0.095338702,0.13781393,0.099453926,0.1336987,0.10049647,0.13950545,0.098763347,0.14123857,0.10287857,0.13712335,-0.001733124,0.040742099,0.0023821,0.036626875,0.004115224,0.03836,0.51550388,1
9/11/11,1.127,Google Flu,1.0055504,CDC,0.12144959,0.12077922,11-Sep-11,2011w38,38,0.80415505,0.70566809,0.66771823,0.64408934,0.016844928,0.011331916,0.014750003,0.12144959,0.92765975,-0.077890635,0.006066951,0.077890635,1.1382748,0.1327244,0.017615767,0.1327244,1.0499979,0.044447541,0.001975584,0.044447541,0.93228877,-0.073261619,0.005367265,0.073261619,0.93351346,-0.072036922,0.005189318,0.072036922,0.98434144,-0.021208942,0.000449819,0.021208942,0.98381191,-0.02173847,0.000472561,0.02173847,0.98045528,-0.025095105,0.000629764,0.025095105,1.1219277,0.11637735,0.013543689,0.11637735,1.0313891,0.025838733,0.00066764,0.025838733,0.19934022,0.043558955,-0.011274815,0.25417399,0.077002048,0.16589713,0.19471121,0.048187971,0.19348651,0.049412668,0.14265853,0.10024065,0.14318806,0.09971112,0.14654469,0.096354485,-0.21061504,0.05483377,-0.12233818,-0.033443093,-0.004629016,-0.15115225,-0.005853713,-0.14992756,-0.056681693,-0.099099576,-0.056152165,-0.099629104,-0.052795529,-0.10298574,0.088276863,0.17717195,0.20598602,0.059462786,0.20476133,0.060687482,0.15393335,0.11151546,0.15446287,0.11098593,0.15781951,0.1076293,0.11770916,-0.028814077,0.11648446,-0.027589381,0.065656483,0.023238599,0.066186011,0.022709072,0.069542646,0.019352436,-0.001224697,-0.14529854,-0.052052677,-0.094470561,-0.051523149,-0.095000088,-0.048166513,-0.098356724,-0.05082798,-0.093245864,-0.050298452,-0.093775392,-0.046941817,-0.097132027,0.000529528,-0.042947412,0.003886163,-0.046304047,0.003356636,-0.046833575,0.39534885,1
9/18/11,1.3430001,Google Flu,1.0360113,CDC,0.30698872,0.29631791,18-Sep-11,2011w39,39,0.90780377,0.80415505,0.70566809,0.66771823,0.043196201,0.016844928,0.094242074,0.30698872,1.0184561,-0.017555237,0.000308186,0.017555237,1.3446244,0.30861306,0.095242023,0.30861306,1.0775083,0.041496992,0.001722,0.041496992,1.0864977,0.050486326,0.002548869,0.050486326,1.0702095,0.034198165,0.001169515,0.034198165,1.1485876,0.11257625,0.012673412,0.11257625,1.1457744,0.10976303,0.012047922,0.10976303,1.1472502,0.11123884,0.012374079,0.11123884,0.99710691,-0.038904428,0.001513555,0.038904428,1.1269264,0.090915084,0.008265552,0.090915084,0.32454395,0.28943348,-0.001624346,0.61560178,0.26549172,0.34848571,0.25650239,0.35747504,0.27279055,0.34118688,0.19441247,0.41956496,0.19722569,0.41675174,0.19574988,0.41822755,-0.3261683,0.29105783,-0.059052229,0.023941755,-0.068041563,0.032931089,-0.051753402,0.016642928,-0.13013148,0.095021009,-0.12731826,0.092207789,-0.12879407,0.0936836,0.26711607,0.35011005,0.25812674,0.35909939,0.2744149,0.34281123,0.19603682,0.42118931,0.19885004,0.41837609,0.19737422,0.4198519,-0.008989334,0.091983318,0.007298827,0.075695157,-0.071079254,0.15407324,-0.068266034,0.15126002,-0.069741845,0.15273583,0.016288161,0.084684491,-0.06208992,0.16306257,-0.0592767,0.16024935,-0.060752511,0.16172516,-0.078378081,0.14677441,-0.075564861,0.14396119,-0.077040672,0.145437,0.00281322,0.22233927,0.001337409,0.22381508,-0.001475811,0.22100186,0.73255813,1
9/25/11,1.521,Google Flu,1.0758325,CDC,0.44516754,0.41378891,25-Sep-11,2011w40,40,1.0055504,0.90780377,0.80415505,0.70566809,0.12144959,0.043196201,0.19817413,0.44516754,1.1038682,0.02803576,0.000786004,0.02803576,1.4806601,0.40482759,0.16388538,0.40482759,1.3176011,0.2417686,0.058452055,0.2417686,1.3523468,0.27651429,0.076460153,0.27651429,1.3536971,0.27786458,0.07720872,0.27786458,1.355893,0.28006053,0.078433901,0.28006053,1.3536891,0.27785659,0.077204287,0.27785659,1.3522742,0.27644169,0.076420009,0.27644169,1.3434905,0.267658,0.071640804,0.267658,1.3590841,0.28325164,0.080231495,0.28325164,0.41713178,0.4732033,0.040339947,0.84999514,0.20339894,0.68693614,0.16865325,0.72168183,0.16730297,0.72303212,0.16510701,0.72522807,0.16731095,0.72302413,0.16872585,0.72160923,-0.37679183,0.43286335,-0.21373284,0.26980436,-0.24847853,0.30455005,-0.24982882,0.30590034,-0.25202477,0.30809629,-0.24982083,0.30589235,-0.24840593,0.30447745,0.163059,0.64659619,0.1283133,0.68134189,0.12696302,0.68269217,0.12476707,0.68488812,0.12697101,0.68268418,0.1283859,0.68126929,-0.034745693,0.51828289,-0.036095977,0.51963317,-0.038291931,0.52182913,-0.03608799,0.51962519,-0.034673095,0.51821029,-0.001350284,0.55437887,-0.003546238,0.55657482,-0.001342297,0.55437088,7.25985E-05,0.55295599,-0.002195954,0.55792511,7.99E-06,0.55572116,0.001422882,0.55430627,0.002203941,0.55791712,0.003618836,0.55650222,0.001414895,0.55429828,0.90697676,1
10/2/11,1.587,Google Flu,1.160924,CDC,0.42607605,0.36701462,2-Oct-11,2011w41,41,1.0360113,1.0055504,0.90780377,0.80415505,0.30698872,0.12144959,0.1815408,0.42607605,1.1303777,-0.030546308,0.000933077,0.030546308,1.4370154,0.27609146,0.076226495,0.27609146,1.5022545,0.34133053,0.11650653,0.34133053,1.5272628,0.36633885,0.13420415,0.36633885,1.5346191,0.37369514,0.13964805,0.37369514,1.4219857,0.26106179,0.068153255,0.26106179,1.4220709,0.2611469,0.068197705,0.2611469,1.3965435,0.23561954,0.055516571,0.23561954,1.6076536,0.44672966,0.19956739,0.44672966,1.4456147,0.28469074,0.081048816,0.28469074,0.45662236,0.39552975,0.1499846,0.70216751,0.084745526,0.76740658,0.059737206,0.7924149,0.052380919,0.79977119,0.16501427,0.68713784,0.16492915,0.68722296,0.19045651,0.6616956,-0.30663776,0.24554515,-0.37187684,0.31078422,-0.39688516,0.33579254,-0.40424144,0.34314883,-0.2916081,0.23051548,-0.29169321,0.2306006,-0.26616585,0.20507324,-0.065239072,0.61742198,-0.090247393,0.64243031,-0.097603679,0.64978659,0.015029669,0.53715324,0.014944553,0.53723836,0.040471911,0.511711,-0.025008321,0.70766938,-0.032364607,0.71502566,0.080268741,0.60239232,0.080183625,0.60247743,0.10571098,0.57695007,-0.007356286,0.74003398,0.10527706,0.62740064,0.10519195,0.62748575,0.1307193,0.60195839,0.11263335,0.63475692,0.11254823,0.63484204,0.13807559,0.60931468,-8.51154E-05,0.52220869,0.025442243,0.49668133,0.025527358,0.49676645,0.87596899,1
10/9/11,1.64,Google Flu,1.1978524,CDC,0.44214761,0.36911696,9-Oct-11,2011w42,42,1.0758325,1.0360113,1.0055504,0.90780377,0.44516754,0.30698872,0.19549452,0.44214761,1.1652449,-0.032607436,0.001063245,0.032607436,1.4074259,0.20957351,0.043921053,0.20957351,1.5506917,0.35283935,0.12449561,0.35283935,1.4146022,0.21674979,0.04698047,0.21674979,1.4532796,0.25542724,0.065243073,0.25542724,1.3950919,0.19723952,0.038903426,0.19723952,1.3958038,0.19795144,0.039184771,0.19795144,1.3912328,0.19338048,0.037396006,0.19338048,1.8013791,0.60352671,0.36424449,0.60352671,1.5053176,0.3074652,0.094534844,0.3074652,0.47475505,0.40954018,0.23257411,0.65172112,0.089308262,0.79498696,0.22539783,0.6588974,0.18672037,0.69757485,0.24490809,0.63938713,0.24419618,0.64009905,0.24876714,0.63552809,-0.24218094,0.17696607,-0.38544679,0.32023191,-0.24935722,0.18414235,-0.28803468,0.22281981,-0.22984695,0.16463208,-0.23055887,0.165344,-0.22598791,0.16077304,-0.14326584,0.56241286,-0.00717628,0.42632329,-0.045853734,0.46500075,0.012333989,0.40681303,0.011622071,0.40752494,0.016193032,0.40295398,0.13608956,0.56958914,0.097412109,0.60826659,0.15559983,0.55007887,0.15488791,0.55079079,0.15945888,0.54621983,-0.038677454,0.47217703,0.019510269,0.41398931,0.018798351,0.41470122,0.023369312,0.41013026,0.058187723,0.45266676,0.057475805,0.45337868,0.062046766,0.44880772,-0.000711918,0.39519095,0.003859043,0.39061999,0.004570961,0.39133191,0.81976742,1
10/16/11,1.608,Google Flu,1.2792625,CDC,0.3287375,0.25697422,16-Oct-11,2011w43,43,1.160924,1.0758325,1.0360113,1.0055504,0.42607605,0.44516754,0.10806834,0.3287375,1.2396431,-0.039619446,0.0015697,0.039619446,1.3840228,0.10476029,0.010974718,0.10476029,1.6194382,0.34017563,0.11571946,0.34017563,1.5341678,0.25490522,0.06497667,0.25490522,1.5246794,0.24541688,0.060229443,0.24541688,1.2945968,0.015334249,0.000235139,0.015334249,1.2975273,0.018264771,0.000333602,0.018264771,1.2999481,0.020685554,0.000427892,0.020685554,1.6352201,0.35595751,0.12670575,0.35595751,1.3487645,0.069501996,0.004830528,0.069501996,0.36835694,0.28911805,0.22397721,0.43349779,-0.011438131,0.66891313,0.073832273,0.58364272,0.083320618,0.57415438,0.31340325,0.34407175,0.31047273,0.34700227,0.30805194,0.34942305,-0.14437973,0.065140843,-0.37979507,0.30055618,-0.29452467,0.21528578,-0.28503633,0.20579743,-0.054953694,-0.024285197,-0.057884216,-0.021354675,-0.060304999,-0.018933892,-0.23541534,0.44493592,-0.15014493,0.35966551,-0.14065659,0.35017717,0.089426041,0.12009454,0.086495519,0.12302506,0.084074736,0.12544584,0.085270405,0.59508085,0.094758749,0.58559251,0.32484138,0.35550988,0.32191086,0.3584404,0.31949008,0.36086118,0.009488344,0.5003221,0.23957098,0.27023947,0.23664045,0.27316999,0.23421967,0.27559078,0.23008263,0.26075113,0.22715211,0.26368165,0.22473133,0.26610243,-0.002930522,0.033599019,-0.005351305,0.036019802,-0.002420783,0.038950324,0.52519381,1
10/23/11,1.638,Google Flu,1.2919387,CDC,0.34606135,0.26786205,23-Oct-11,2011w44,44,1.1978524,1.160924,1.0758325,1.0360113,0.44214761,0.42607605,0.11975846,0.34606135,1.2720009,-0.019937754,0.000397514,0.019937754,1.4043192,0.1123805,0.012629378,0.1123805,1.6096489,0.31771028,0.10093983,0.31771028,1.4990711,0.20713246,0.042903855,0.20713246,1.5008693,0.20893061,0.043652002,0.20893061,1.3777388,0.085800171,0.007361669,0.085800171,1.3784921,0.086553454,0.007491501,0.086553454,1.379691,0.087752342,0.007700474,0.087752342,1.7125994,0.42066073,0.17695545,0.42066073,1.4521688,0.16023016,0.025673704,0.16023016,0.3659991,0.3261236,0.23368084,0.45844185,0.028351068,0.66377163,0.13892889,0.55319381,0.13713074,0.55499196,0.26026118,0.43186152,0.25950789,0.4326148,0.25830901,0.43381369,-0.13231826,0.092442751,-0.33764803,0.29777253,-0.22707021,0.18719471,-0.22886837,0.18899286,-0.10573792,0.065862417,-0.10649121,0.066615701,-0.1076901,0.067814589,-0.20532978,0.43009079,-0.094751954,0.31951296,-0.096550107,0.32131112,0.026580334,0.19818068,0.02582705,0.19893396,0.024628162,0.20013285,0.11057782,0.52484274,0.10877967,0.52664089,0.23191011,0.40351045,0.23115683,0.40426373,0.22995794,0.40546262,-0.001798153,0.41606307,0.12133229,0.29293263,0.120579,0.29368591,0.11938012,0.2948848,0.12313044,0.29473078,0.12237716,0.29548407,0.12117827,0.29668295,-0.000753284,0.17235363,-0.001952171,0.17355251,-0.001198888,0.1743058,0.69573641,1
10/30/11,1.788,Google Flu,1.4282445,CDC,0.35975552,0.25188652,30-Oct-11,2011w45,45,1.2792625,1.1978524,1.160924,1.0758325,0.3287375,0.44214761,0.12942404,0.35975552,1.3431376,-0.08510685,0.007243176,0.08510685,1.625806,0.1975615,0.039030548,0.1975615,1.5103668,0.082122326,0.006744077,0.082122326,1.4645215,0.036277056,0.001316025,0.036277056,1.4576732,0.02942872,0.00086605,0.02942872,1.6452854,0.2170409,0.04710675,0.2170409,1.6395204,0.21127594,0.04463752,0.21127594,1.6471568,0.21891236,0.047922622,0.21891236,1.5589385,0.13069403,0.017080929,0.13069403,1.5990127,0.17076826,0.0291618,0.17076826,0.44486237,0.27464867,0.16219401,0.55731702,0.27763319,0.44187784,0.32347846,0.39603257,0.3303268,0.38918424,0.14271462,0.57679641,0.14847958,0.57103145,0.14084315,0.57866788,-0.28266835,0.11245465,-0.16722918,-0.002984524,-0.12138391,-0.048829794,-0.11453557,-0.055678129,-0.30214775,0.13193405,-0.29638278,0.12616909,-0.30401921,0.13380551,0.11543918,0.27968383,0.16128445,0.23383856,0.16813278,0.22699022,-0.019479394,0.4146024,-0.013714433,0.40883744,-0.021350861,0.41647387,0.04584527,0.11839938,0.052693605,0.11155105,-0.13491857,0.29916322,-0.12915361,0.29339826,-0.13679004,0.30103469,0.006848335,0.065705776,-0.18076384,0.25331795,-0.17499888,0.24755299,-0.18263531,0.25518942,-0.18761218,0.24646962,-0.18184721,0.24070466,-0.18948364,0.24834108,0.005764961,0.42831683,-0.001871467,0.43595326,-0.007636428,0.4301883,0.86240309,1
11/6/11,1.7970001,Google Flu,1.3980293,CDC,0.39897072,0.28538081,6-Nov-11,2011w46,46,1.2919387,1.2792625,1.1978524,1.160924,0.34606135,0.3287375,0.15917763,0.39897072,1.3544344,-0.043594956,0.00190052,0.043594956,1.6232249,0.22519553,0.050713025,0.22519553,1.4021568,0.004127502,1.70363E-05,0.004127502,1.3426334,-0.055395961,0.003068713,0.055395961,1.3479267,-0.050102592,0.00251027,0.050102592,1.6151202,0.21709085,0.047128435,0.21709085,1.6074572,0.20942783,0.043860018,0.20942783,1.6042122,0.20618284,0.042511363,0.20618284,1.546797,0.14876771,0.022131832,0.14876771,1.7288947,0.33086538,0.1094719,0.33086538,0.44256568,0.35537577,0.1737752,0.62416625,0.39484322,0.40309823,0.45436668,0.34357476,0.44907331,0.34886813,0.18187988,0.61606157,0.18954289,0.60839856,0.19278789,0.60515356,-0.26879048,0.18160057,-0.047722459,-0.039467454,0.011801004,-0.098990917,0.006507635,-0.093697548,-0.2606858,0.17349589,-0.25302279,0.16583288,-0.24977779,0.16258788,0.22106802,0.22932303,0.28059149,0.16979957,0.27529812,0.17509294,0.008104682,0.44228637,0.015767694,0.43462336,0.01901269,0.43137836,0.059523463,-0.051268458,0.054230094,-0.045975089,-0.21296334,0.22121835,-0.20530033,0.21355534,-0.20205534,0.21031034,-0.005293369,-0.10549855,-0.27248681,0.16169488,-0.26482379,0.15403187,-0.2615788,0.15078688,-0.26719344,0.16698825,-0.25953043,0.15932524,-0.25628543,0.15608025,0.007663012,0.42651868,0.010908008,0.42327368,0.003244996,0.41561067,0.84108526,1
11/13/11,1.88,Google Flu,1.4583098,CDC,0.42169023,0.28916368,13-Nov-11,2011w47,47,1.4282445,1.2919387,1.2792625,1.1978524,0.35975552,0.34606135,0.17782265,0.42169023,1.4735502,0.015240431,0.000232271,0.015240431,1.6985447,0.24023497,0.057712842,0.24023497,1.6513246,0.19301486,0.037254736,0.19301486,1.8302574,0.37194765,0.13834505,0.37194765,1.8122422,0.35393238,0.12526813,0.35393238,1.8464192,0.38810945,0.15062894,0.38810945,1.8395556,0.38124585,0.1453484,0.38124585,1.8409454,0.38263559,0.14641,0.38263559,1.5767829,0.11847317,0.014035893,0.11847317,1.9307494,0.47243965,0.22319922,0.47243965,0.40644979,0.43693066,0.18145525,0.6619252,0.22867537,0.61470509,0.049742579,0.79363787,0.067757845,0.77562261,0.03358078,0.80979967,0.040444374,0.80293608,0.039054632,0.80432582,-0.22499454,0.2554754,-0.17777443,0.20825529,-0.35670722,0.38718808,-0.33869195,0.36917281,-0.37286901,0.40334988,-0.36600542,0.39648628,-0.36739516,0.39787602,0.047220111,0.43324983,-0.13171268,0.61218262,-0.11369741,0.59416735,-0.14787447,0.62834442,-0.14101088,0.62148082,-0.14240062,0.62287056,-0.17893279,0.56496251,-0.16091752,0.54694724,-0.19509459,0.58112431,-0.18823099,0.57426071,-0.18962073,0.57565045,0.018015265,0.72588003,-0.016161799,0.76005709,-0.009298205,0.7531935,-0.010687947,0.75458324,-0.034177065,0.74204183,-0.027313471,0.73517823,-0.028703213,0.73656797,0.006863594,0.7693553,0.005473852,0.77074504,-0.001389742,0.76388144,0.93604654,1
11/20/11,1.785,Google Flu,1.5654789,CDC,0.21952105,0.14022613,20-Nov-11,2011w48,48,1.3980293,1.4282445,1.2919387,1.2792625,0.39897072,0.35975552,0.048189491,0.21952105,1.4471328,-0.1183461,0.014005798,0.1183461,1.5752274,0.009748459,9.50324E-05,0.009748459,1.6599079,0.094429016,0.008916839,0.094429016,1.6800889,0.11460996,0.013135443,0.11460996,1.713089,0.14761007,0.021788733,0.14761007,1.7120675,0.14658856,0.021488206,0.14658856,1.7074258,0.14194691,0.020148925,0.14194691,1.7077945,0.14231563,0.020253737,0.14231563,1.969153,0.40367413,0.1629528,0.40367413,1.7892812,0.22380233,0.050087482,0.22380233,0.33786714,0.10117495,0.20977259,0.2292695,0.12509203,0.31395006,0.10491109,0.334131,0.071910977,0.36713111,0.072932482,0.36610961,0.077574134,0.36146796,0.07720542,0.36183667,-0.12809455,-0.10859764,-0.21277511,-0.023917079,-0.23295605,-0.003736138,-0.26595616,0.029263973,-0.26493466,0.028242469,-0.26029301,0.023600817,-0.26066172,0.023969531,-0.084680557,0.10417747,-0.1048615,0.12435842,-0.13786161,0.15735853,-0.13684011,0.15633702,-0.13219845,0.15169537,-0.13256717,0.15206409,-0.020180941,0.20903897,-0.053181052,0.24203908,-0.052159548,0.24101758,-0.047517896,0.23637593,-0.04788661,0.23674464,-0.033000112,0.26222003,-0.031978607,0.26119852,-0.027336955,0.25655687,-0.027705669,0.25692558,0.001021504,0.29419863,0.005663157,0.28955698,0.005294442,0.28992569,0.004641652,0.28853548,0.004272938,0.28890419,-0.000368714,0.28426254,0.78294575,1
11/27/11,2.033,Google Flu,1.3431348,CDC,0.68986523,0.51362324,27-Nov-11,2011w49,49,1.4583098,1.3980293,1.4282445,1.2919387,0.42169023,0.39897072,0.47591403,0.68986523,1.5000571,0.15692234,0.024624621,0.15692234,1.8159161,0.4727813,0.22352216,0.4727813,1.7854364,0.44230163,0.19563073,0.44230163,1.7743888,0.43125403,0.18598004,0.43125403,1.7853081,0.44217336,0.19551729,0.44217336,1.7475909,0.40445614,0.16358477,0.40445614,1.7445031,0.40136838,0.16109657,0.40136838,1.7427394,0.39960468,0.1596839,0.39960468,1.9950701,0.65193534,0.42501968,0.65193534,1.9339823,0.59084749,0.34910077,0.59084749,0.53294289,0.84678757,0.21708393,1.1626465,0.2475636,1.1321669,0.2586112,1.1211193,0.24769187,1.1320386,0.28540909,1.0943214,0.28849685,1.0912336,0.29026055,1.0894699,-0.31585896,0.62970364,-0.28537929,0.59922397,-0.27433169,0.58817637,-0.28525102,0.5990957,-0.2475338,0.56137848,-0.24444604,0.55829072,-0.24268234,0.55652702,0.03047967,0.91508293,0.041527271,0.90403533,0.030607939,0.91495466,0.068325162,0.87723744,0.071412921,0.87414968,0.073176622,0.87238598,0.011047602,0.87355566,0.000128269,0.88447499,0.037845492,0.84675777,0.040933251,0.84367001,0.042696953,0.84190631,-0.010919333,0.87342739,0.026797891,0.83571017,0.02988565,0.83262241,0.031649351,0.83085871,0.037717223,0.8466295,0.040804982,0.84354174,0.042568684,0.84177804,0.003087759,0.80582452,0.004851461,0.80406082,0.001763701,0.80097306,0.94573641,1
